"KEY","en","notes","sp","fr","de","it","pt-br"
"PASSIVE_OFFLOADPAIN_DESC","當你治療時，對每個敵人造成 1 傷害。","","Cuando recupera salud, inflige 1 de daño a cada enemigo.","Quand vous vous soignez, infligez 1&nbsp;point de dégâts à chaque ennemi.","Verursache 1&nbsp;Schaden bei jedem Gegner, wenn du geheilt wirst.","Quando ti curi, infliggi 1 di danno a ciascun nemico.","Ao se curar, cause 1 de dano a cada inimigo."
"PASSIVE_OFFLOADPAIN2_DESC","當你治療時，對每個敵人造成 2 傷害，且你獲得 +1 荊棘。","","Cuando recupera salud, inflige 2 de daño a cada enemigo y obtiene +1 de espinas.","Quand vous vous soignez, infligez 2&nbsp;points de dégâts à chaque ennemi et obtenez Épines&nbsp;+1.","Verursache 2&nbsp;Schaden bei jedem Gegner, wenn du geheilt wirst. Du erhältst +1&nbsp;Dornen.","Quando ti curi, infliggi 2 di danno a ciascun nemico e ottieni +1 Spine.","Ao se curar, cause 2 de dano a cada inimigo e obtenha +1 de espinhos."
"PASSIVE_CAMBIONCONCEPTION_NAME","魔胎受孕","","Impura concepción","Conception impure","Dämonische Empfängnis","Concepimento Cambionico","Concepção Demoníaca"
"PASSIVE_CAMBIONCONCEPTION_DESC","當你倒地時，召喚一隻惡魔小貓使魔。","","Cuando esta unidad es abatida, genera 1 familiar gatito demoníaco.","Quand vous êtes K.O., invoquez 1&nbsp;chaton démoniaque de compagnie.","Rufe eine Dämonenkatze, wenn du in Ohnmacht fällst.","Quando vai KO, generi un famiglio Gattino Demone.","Ao ficar inconsciente, gere um familiar gatinho demônio."
"PASSIVE_CAMBIONCONCEPTION2_DESC","當你倒地時，召喚 2 隻惡魔小貓使魔。","","Cuando esta unidad es abatida, genera 2 familiares gatitos demoníacos.","Quand vous êtes K.O., invoquez 2&nbsp;chatons démoniaques de compagnie.","Rufe zwei Dämonenkatzen, wenn du in Ohnmacht fällst.","Quando vai KO, generi 2 famigli Gattini Demoni.","Ao ficar inconsciente, gere 2 familiares gatinhos demônios."
"PASSIVE_LEECHMOTHER_NAME","水蛭之母","","Madre sanguijuela","Mère des sangsues","Mutter der Blutegel","Madre delle Sanguisughe","Sanguessuga Mãe"
"PASSIVE_LEECHMOTHER_DESC","你的基本攻擊會生成一隻水蛭使魔。","","El ataque básico genera un familiar sanguijuela.","Votre attaque de base invoque une sangsue de compagnie.","Dein Grundangriff lässt einen Blutegel erscheinen.","Il tuo attacco base genera un famiglio Sanguisuga.","Seu ataque básico gera um familiar sanguessuga."
"PASSIVE_LEECHMOTHER2_DESC","你的基本攻擊會生成一隻強壯的水蛭使魔。","","El ataque básico genera un familiar sanguijuela muy guerrillero.","Votre attaque de base invoque une sangsue baraquée de compagnie.","Dein Grundangriff lässt einen fetten Blutegel erscheinen.","Il tuo attacco base genera un famiglio Sanguisuga robusto.","Seu ataque básico gera um familiar sanguessuga robusto."
"PASSIVE_INFECTED_NAME","感染","","Infección","","Infiziert","Infezione","Infestação"
"PASSIVE_INFECTED_DESC","當你擊倒單位時，以 50% 生命將其復活。","","Al abatir a una unidad, la resucita con un 50 % de PS.","Quand vous tuez une unité, réanimez-la avec 50&nbsp;% de ses PV.","Belebe Einheiten mit 50&nbsp;%LP wieder, die du tötest.","Quando mandi KO un'unità, la rianimi con il 50% di PS.","Ao deixar uma unidade inconsciente, reanime-a com 50% de saúde."
"PASSIVE_INFECTED2_DESC","當你擊倒單位時，以滿生命將其復活。","","Al abatir a una unidad, la resucita con todos los PS.","Quand vous tuez une unité, réanimez-la avec tous ses PV.","Belebe Einheiten mit vollen LP wieder, die du tötest.","Quando mandi KO un'unità, la rianimi con tutti i suoi PS.","Ao deixar uma unidade inconsciente, reanime-a com saúde completa."
"PASSIVE_LASTGRASP_NAME","最後一握","","Último agarre","Dernier souffle","Letztes Keuchen","Ultima Stretta","Último Suspiro"
"PASSIVE_LASTGRASP_DESC","當你倒地時，對每名敵人造成 6 傷害並為所有友軍回復 6 生命。`n額外技能：切腹","","Cuando esta unidad es abatida, inflige 6 de daño a cada enemigo y devuelve 6 PS a todos los aliados.
Habilidad de bonificación: Seppuku.","Quand vous êtes K.O., infligez 6&nbsp;points de dégâts à chaque ennemi et soignez 6&nbsp;PV à chaque unité alliée. Compétence bonus&nbsp;: Seppuku.","Wenn du in Ohnmacht fällst, verursachst du 6&nbsp;Schaden bei jedem Gegner und heilst jeden Verbündeten um 6&nbsp;LP.
Bonusfähigkeit: Seppuku","Quando ti mandano KO, infliggi 6 di danno a ogni nemico e curi 6 PS a tutti gli alleati. 
Abilità Bonus: Seppuku","Ao ficar inconsciente, cause 6 de dano contra cada inimigo e cure 6 PV de todos os aliados.
Habilidade bônus: seppuku"
"PASSIVE_LASTGRASP2_DESC","當你倒地時，對每名敵人造成 10 傷害並為所有友軍回復 10 生命。`n額外技能：切腹","","Cuando esta unidad es abatida, inflige 10 de daño a cada enemigo y devuelve 10 PS a todos los aliados.
Habilidad de bonificación: Seppuku.","Quand vous êtes K.O., infligez 10&nbsp;points de dégâts à chaque ennemi et soignez 10&nbsp;PV à chaque unité alliée. Compétence bonus&nbsp;: Seppuku.","Wenn du in Ohnmacht fällst, verursachst du 10&nbsp;Schaden bei jedem Gegner und heilst jeden Verbündeten um 10&nbsp;LP.
Bonusfähigkeit: Seppuku","Quando ti mandano KO, infliggi 10 di danno a ogni nemico e curi 10 PS a tutti gli alleati. 
Abilità Bonus: Seppuku","Ao ficar inconsciente, cause 10 de dano contra cada inimigo e cure 10 PV de todos os aliados.
Habilidade bônus: seppuku"
"PASSIVE_RELENTLESSDEAD_NAME","不屈亡者","","Muerte incansable","Morts implacables","Erbarmungslose Totenarmee","Morti Implacabili","Mortos Implacáveis"
"PASSIVE_RELENTLESSDEAD_DESC","每輪結束時，在隨機地格召喚一隻殭屍小貓使魔。","","Al final de cada ronda, genera 1 familiar gatito zombi en una casilla al azar.","À la fin de chaque manche, invoquez 1&nbsp;chaton zombie de compagnie sur une case aléatoire.","Rufe am Ende jeder Runde ein Zombiekätzchen auf ein zufälliges Feld.","Alla fine di ogni round, generi un famiglio Gattino Zombie su una casella casuale.","No final de cada rodada, gere um familiar gatinho zumbi em um espaço aleatório."
"PASSIVE_RELENTLESSDEAD2_DESC","每輪結束時，在隨機地格召喚 2 隻殭屍小貓使魔。","","Al final de cada ronda, genera 2 familiares gatitos zombis en casillas al azar.","À la fin de chaque manche, invoquez 2&nbsp;chatons zombies de compagnie sur des cases aléatoires.","Rufe am Ende jeder Runde zwei Zombiekätzchen auf ein zufälliges Feld.","Alla fine di ogni round, generi 2 famigli Gattini Zombie su caselle casuali.","No final de cada rodada, gere 2 familiares gatinhos zumbis em um espaço aleatório."
"PASSIVE_CHAINSOFGUILT_NAME","罪惡鎖鏈","","Cadenas de culpa","Chaîne de culpabilité","Ketten der Schuld","Catene della Colpa","Correntes da Culpa"
"PASSIVE_CHAINSOFGUILT_DESC","當敵人將你擊倒且其不是 Boss 時，它會永久加入你的隊伍。","","Cuando un enemigo (que no sea un jefe) abate a esta unidad, se une a tu grupo para siempre.","Quand un ennemi vous met K.O., si ce n'est pas un Boss, il rejoint votre équipe de façon permanente.","Wenn ein Gegner eine deiner Katzen besiegt und er kein Boss ist, tritt er dauerhaft deiner Gruppe bei.","Quando un nemico ti manda KO e non è un boss, si unisce al tuo gruppo in modo permanente.","Quando um inimigo deixa você inconsciente e não é um chefe, ele passa a fazer parte do seu grupo permanentemente."
"PASSIVE_CHAINSOFGUILT2_DESC","當敵人將你擊倒且其不是 Boss 時，它會永久加入你的隊伍。若是 Boss，則對其施加暈眩 3。","","Cuando un enemigo (que no sea un jefe) abate a esta unidad, se une a tu grupo para siempre. Si era un jefe, le inflige 3 de aturdimiento.","Quand un ennemi vous met K.O., si ce n'est pas un Boss, il rejoint votre équipe de façon permanente. S'il s'agissait d'un Boss, infligez-lui Étourdissement&nbsp;+3.","Wenn ein Gegner dich besiegt und er kein Boss ist, tritt er dauerhaft deiner Gruppe bei. Wenn er ein Boss ist, verursache Betäubung&nbsp;3.","Quando un nemico ti manda KO e non è un boss, si unisce al tuo gruppo in modo permanente. Se è un boss, gli infliggi Stordimento 3.","Quando um inimigo deixa você inconsciente e não é um chefe, ele passa a fazer parte do seu grupo permanentemente. Caso seja um chefe, aplique atordoamento 3."
"PASSIVE_DARKPRIEST_NAME","黑暗祭司","","Sacerdote oscuro","Prêtre occulte","Dunkler Priester","Sacerdote Oscuro","Sacerdote das Sombras"
"PASSIVE_DARKPRIEST_DESC","每場戰鬥開始時，若你沒有武器，獲得一把暫時武器「靈魂匕首」。","","Al inicio de cada combate, si no tiene un arma, obtiene una daga de alma temporal.","Au début de chaque combat, si vous n'avez pas d'arme, obtenez une Dague spirituelle temporaire.","Wenn du am Anfang des Kampfes keine Waffe hast, erhältst du vorübergehend einen Seelendolch.","All'inizio di ogni battaglia, se non hai un'arma, ottieni una Daga dell'Anima temporanea come arma.","No início de cada batalha, se não possuir uma arma, obtenha uma adaga de alma temporária."
"PASSIVE_DARKPRIEST2_DESC","每場戰鬥開始時，若你沒有武器，獲得一把暫時武器「靈魂匕首」。你每回合可額外使用一次武器行動。","","Al inicio de cada combate, si no tiene un arma, obtiene una daga de alma temporal. Puede usar la acción de arma una vez más cada turno.","Au début de chaque combat, si vous n'avez pas d'arme, obtenez une Dague spirituelle temporaire. Vous pouvez utiliser votre action d'arme une fois de plus à chaque tour.","Wenn du am Anfang des Kampfes keine Waffe hast, erhältst du vorübergehend einen Seelendolch. Du kannst deine Waffenaktion einmal pro Zug zusätzlich benutzen.","All'inizio di ogni battaglia, se non hai un'arma, ottieni una Daga dell'Anima temporanea come arma. Puoi usare l'azione arma una volta in più in ogni turno.","No início de cada batalha, se não possuir uma arma, obtenha uma adaga de alma temporária. Você pode utilizar sua ação de arma uma vez adicional a cada turno."
"PASSIVE_UNDEATH_NAME","不死","","No muerte","Mort évitée","Untot","Non-Morte","Desmorte"
"PASSIVE_UNDEATH_DESC","當你倒地時，使每位友軍以 33% 生命復生。（每場戰鬥一次。）","","Cuando esta unidad es abatida, resucita a cada aliado con el 33 % de sus PS. (Una vez por combate).","Quand vous êtes K.O., réanimez chaque unité alliée avec 33&nbsp;% de PV. (Une fois par combat.)","Wenn du in Ohnmacht fällst, belebst du jeden Verbündeten mit 33&nbsp;% LP wieder. (Einmal pro Kampf.)","Quando sei KO, rianimi ogni alleato al 33% dei PS (una volta per battaglia).","Ao ficar inconsciente, reanime cada aliado com 33% de saúde. (Uma vez por batalha.)"
"PASSIVE_UNDEATH2_DESC","當你倒地時，使每位友軍以滿生命復生。（每場戰鬥一次。）","","Cuando esta unidad es abatida, resucita a cada aliado con los PS máximos. (Una vez por combate).","Quand vous êtes K.O., réanimez chaque unité alliée avec tous ses PV. (Une fois par combat.)","Wenn du in Ohnmacht fällst, belebst du jeden Verbündeten mit vollen LP wieder. (Einmal pro Kampf.)","Quando sei KO, rianimi ogni alleato ai suoi PS massimi (una volta per battaglia).","Ao ficar inconsciente, reanime cada aliado com saúde completa. (Uma vez por batalha.)"
"PASSIVE_NUMBINGLEECHES_NAME","麻痺水蛭","","Sanguijuelas entumecedoras","Sangsues engourdissantes","Betäubende Blutegel","Sanguisughe Intorpidenti","Sanguessugas Entorpecentes"
"PASSIVE_NUMBINGLEECHES_DESC","你的基本攻擊造成 0 傷害，但其狀態與命中效果變為三倍。","","El ataque básico inflige 0 de daño, pero sus efectos de estado y golpe se triplican.","Votre attaque de base n'inflige aucun dégât, mais ses effets de frappe et d'état sont triplés.","Dein Grundangriff verursacht 0&nbsp;Schaden, aber seine Treffereffekte werden verdreifacht.","Il tuo attacco base infligge 0 di danno, ma i suoi effetti di stato e di impatto vengono triplicati.","Seu ataque básico causa 0 de dano, mas seus efeitos de estado e golpes são triplicados."
"PASSIVE_NUMBINGLEECHES2_DESC","你的基本攻擊造成 0 傷害，但其狀態與命中效果變為三倍。`n你的基本攻擊施加法力汲取。","","El ataque básico inflige 0 de daño, pero sus efectos de estado y golpe se triplican.
El ataque básico inflige sanguijuela de maná.","Votre attaque de base n'inflige aucun dégât, mais ses effets de frappe et d'état sont triplés. Votre attaque de base inflige Sangsue de mana.","Dein Grundangriff verursacht 0&nbsp;Schaden, aber seine Status- und Treffereffekte werden verdreifacht.
Dein Grundangriff verursacht Manablutegel.","Il tuo attacco base infligge 0 di danno, ma i suoi effetti di stato e di impatto vengono triplicati.
Il tuo attacco base infligge Assorbi-Mana.","Seu ataque básico causa 0 de dano, mas seus efeitos de estado e golpes são triplicados.
Seu ataque básico aplica dreno de mana."
"PASSIVE_ETERNALHEALTH_NAME","永恆健康","","Salud eterna","Santé éternelle","Ewige Gesundheit","Salute Eterna","Saúde Eterna"
"PASSIVE_ETERNALHEALTH_DESC","倒地時只會受到 Jinxed。當你的隊伍贏得戰鬥時，若你曾倒地，會回滿生命。","","Cuando esta unidad es abatida, solo sufre mal de ojo. Cuando el grupo gana un combate, si la unidad estaba abatida, recupera todos los PS.","Seule blessure possible en cas de K.O.&nbsp;: Calamité. Quand votre équipe remporte un combat, si vous avez été K.O., soignez tous vos PV.","Wenn du ohnmächtig wirst, kannst du nur Verwunschen erleiden. Wenn deine Gruppe einen Kampf gewinnt und du ohnmächtig warst, heilst du dich vollständig.","Quando vai KO, subisci solo Iella. Quando il tuo gruppo vince una battaglia, se sei KO, guarisci completamente.","Sofra apenas Mau Agouro ao ficar inconsciente. Quando seu grupo vence uma batalha, se você estiver inconsciente, cure-se completamente."
"PASSIVE_ETERNALHEALTH2_DESC","倒地時只會受到 Jinxed。當你的隊伍贏得戰鬥時，若你曾倒地，會回滿生命。你的身體不可摧毀。當你倒地時，友軍每依你一個 Jinxed 傷勢獲得 +1 [img:lck]。","","Cuando esta unidad es abatida, solo sufre mal de ojo. Cuando el grupo gana un combate, si la unidad estaba abatida, recupera todos los PS. Su cuerpo es indestructible. Cuando la unidad es abatida, los aliados obtienen +1 [img:lck] por cada lesión de mal de ojo que tenga.","Seule blessure possible en cas de K.O.&nbsp;: Calamité. Quand votre équipe remporte un combat, si vous avez été K.O., soignez tous vos PV. Votre corps est indestructible. Quand vous êtes K.O., les alliés gagnent [img:lck]&nbsp;+1&nbsp;pour chaque Calamité sur vous.","Wenn du ohnmächtig wirst, kannst du nur Verwunschen erleiden. Wenn deine Gruppe einen Kampf gewinnt und du ohnmächtig warst, heilst du dich vollständig. Du bist unzerstörbar. Wenn du in Ohnmacht fällst, erhalten Verbündete +1&nbsp;[img:lck] für jede Verwunschene Verletzung, die du hast.","Quando vai KO, subisci solo Iella. Quando il tuo gruppo vince una battaglia, se sei KO, guarisci completamente. Il tuo corpo è indistruttibile. Quando sei KO, gli alleati ottengono +1 alla [img:lck] per ogni ferita Iellata che hai.","Sofra apenas mau agouro ao ficar inconsciente. Quando seu grupo vence uma batalha, se você estiver inconsciente, cure-se completamente. Seu corpo é indestrutível.
Ao ficar inconsciente, aliados obtêm +1 de [img:lck] para cada ferimento de mau agouro que você possui."
"PASSIVE_TORPOR_NAME","遲滯","","Letargo","Torpeur","Torpor","Torpore","Torpor"
"PASSIVE_TORPOR_DESC","當你倒地時，你的基本攻擊變為「纏魂」。你的身體獲得 +6 屍體生命。","","Al ser abatida, el ataque básico es Aparición. El cuerpo obtiene +6 PS de cadáver.","Quand vous êtes K.O., votre attaque de base devient Tourment. Votre corps gagne +6&nbsp;PV de cadavre.","Während du ohnmächtig bist, ist dein Grundangriff Heimsuchen. Du erhältst +6&nbsp;Leichenlebenspunkte.","Mentre sei KO, il tuo attacco base è Infestazione Spettrale. Il tuo corpo ottiene +6 salute cadavere.","Ao ficar inconsciente, seu ataque básico se torna Assombrar. Ele possui alcance infinito, causa dano e aplica Medo. Seu corpo obtém +6 de saúde de cadáver."
"PASSIVE_TORPOR2_DESC","當你倒地時，你的基本攻擊變為「纏魂」，你的法術變為「驚嚇」。你的身體獲得 +6 屍體生命。","","Al ser abatida, el ataque básico es Aparición y el hechizo es Espanto. El cuerpo obtiene +6 PS de cadáver.","Quand vous êtes K.O., votre attaque de base devient Tourment et vos sorts Frousse. Votre corps gagne +6&nbsp;PV de cadavre.","Während du ohnmächtig bist, ist dein Grundangriff Heimsuchen und dein Zauber Spuk. Du erhältst +6&nbsp;Leichenlebenspunkte.","Mentre sei KO, il tuo attacco base è Infestazione Spettrale e i tuoi incantesimi sono Timore. Il tuo corpo ottiene +6 salute cadavere.","Ao ficar inconsciente, seu ataque básico se torna Susto. Ele possui alcance infinito, causa dano e aplica Medo. Seu corpo obtém +6 de saúde de cadáver."
"PASSIVE_SOULBOND_NAME","靈魂連結","","Relación de alma","Association d'âme","Seelenbund","Legame Spirituale","Conexão de Alma"
"PASSIVE_SOULBOND_DESC","你的基本攻擊施加靈魂連結。","","El ataque básico inflige vínculo de alma.","Votre attaque de base inflige Lien spirituel.","Dein Grundangriff verursacht Seelenverbindung.","Il tuo attacco base infligge Collegamento Spirituale.","Seu ataque básico aplica conexão de alma."
"PASSIVE_SOULBOND2_DESC","你的基本攻擊施加靈魂連結。戰鬥開始時，對一名隨機敵人施加靈魂連結。","","El ataque básico inflige vínculo de alma. Al inicio del combate, inflige vínculo de alma a un enemigo al azar.","Votre attaque de base inflige Lien spirituel. Lancez Lien spirituel sur un ennemi aléatoire au début du combat.","Dein Grundangriff verursacht Seelenverbindung. Verursache am Anfang des Kampfes Seelenverbindung bei einem zufälligen Gegner.","Il tuo attacco base infligge Collegamento Spirituale. Infliggi Collegamento Spirituale a un nemico casuale all'inizio della battaglia.","Seu ataque básico aplica conexão de alma. Aplique conexão de alma em um inimigo aleatório no início de cada batalha."
"PASSIVE_SUPERSTITION_NAME","迷信","","Superstición","Superstition","Aberglaube","Superstizione","Superstição"
"PASSIVE_SUPERSTITION_DESC","你的基本攻擊施加 -1[img:lck]。`n當單位傷害你時，對其施加 -1[img:lck]。","","El ataque básico inflige -1 [img:lck].
Cuando una unidad inflige daño a esta, le inflige -1 [img:lck].","Votre attaque de base inflige [img:lck]&nbsp;-1. Quand une unité vous inflige des dégâts, elle subit [img:lck]&nbsp;-1.","Dein Grundangriff verursacht -1&nbsp;[img:lck].
Wenn eine Einheit Schaden bei dir verursacht, erleidet sie -1&nbsp;[img:lck].","Il tuo attacco base infligge -1 alla [img:lck].
Quando un'unità ti infligge danno, le infliggi a tua volta -1 alla [img:lck].","Seu ataque básico aplica -1 de [img:lck]. 
Ao sofrer dano de uma unidade, aplique -1 de [img:lck] nessa mesma unidade."
"PASSIVE_SUPERSTITION2_DESC","你的基本攻擊施加 -1[img:lck]，並有 15% 機率施加恐懼。`n當單位傷害你時，對其施加 -1[img:lck]，且有 15% 機率施加恐懼。","","El ataque básico inflige -1 [img:lck] y tiene un 15 % de probabilidad de infligir miedo.
Cuando una unidad inflige daño a esta, le inflige -1 [img:lck] y tiene un 15 % de probabilidad de infligirle miedo.","Votre attaque de base inflige [img:lck]&nbsp;-1&nbsp;et a 15&nbsp;% de chances d'infliger Peur. Quand une unité vous inflige des dégâts, elle subit [img:lck]&nbsp;-1&nbsp;et a 15&nbsp;% de chances de subir Peur.","Dein Grundangriff verursacht -1&nbsp;[img:lck] und mit 15%iger Wahrscheinlichkeit Angst.
Wenn eine Einheit Schaden bei dir verursacht, erleidet sie -1&nbsp;[img:lck] und mit 15%iger Wahrscheinlichkeit Angst.","Il tuo attacco base infligge -1 alla [img:lck] e ha un 15% di probabilità di infliggere Paura.
Quando un'unità ti infligge danno, le infliggi a tua volta -1 alla [img:lck] e il 15% di infliggere Paura.","Seu ataque básico aplica -1 de [img:lck] e possui 15% de chance de aplicar medo. 
Ao sofrer dano de uma unidade, aplique -1 de [img:lck] com 15% de chance de aplicar medo nessa mesma unidade."
"PASSIVE_IMMORTALLEECHES_NAME","不朽水蛭","","Sanguijuelas inmortales","Sangsues immortelles","Unsterbliche Blutegel","Sanguisughe Immortali","Sanguessugas Imortais"
"PASSIVE_IMMORTALLEECHES_DESC","當被你施加水蛭的單位死亡或失去其水蛭時，你下一次基本攻擊會施加同等數量的額外水蛭。","","Cuando una unidad a la que esta le ha infligido sanguijuelas muerte o pierde a sus sanguijuelas, el siguiente ataque básico inflige esa cantidad de sanguijuelas extras.","Quand une unité infligée de Sangsues meurt ou perd ses sangsues, votre prochaine attaque de base inflige autant de sangsues supplémentaires.","Wenn eine Einheit, bei der du Blutegel verursacht hast, stirbt oder ihre Blutegel verliert, verursacht dein nächster Grundangriff Blutegel in dieser Höhe.","Quando un'unità a cui hai inflitto Sanguisughe muore o perde le sue sanguisughe, il tuo prossimo attacco base infligge altrettante sanguisughe aggiuntive.","Quando uma unidade em que você aplicou sanguessugas morre ou perde suas sanguessugas, seu próximo ataque básico aplica uma quantidade equivalente de sanguessugas adicionais."
"PASSIVE_IMMORTALLEECHES2_DESC","當被你施加水蛭的單位死亡或失去其水蛭時，你下一次基本攻擊會施加同等數量的額外水蛭。`n你的基本攻擊額外施加 +1 水蛭。","","Cuando una unidad a la que esta le ha infligido sanguijuelas muerte o pierde a sus sanguijuelas, el siguiente ataque básico inflige esa cantidad de sanguijuelas extras.
El ataque básico inflige +1 sanguijuela.","Quand une unité infligée de Sangsues meurt ou perd ses sangsues, votre prochaine attaque de base inflige autant de sangsues supplémentaires. Votre attaque de base inflige Sangsue&nbsp;+1.","Wenn eine Einheit, bei der du Blutegel verursacht hast, stirbt oder ihre Blutegel verliert, verursacht dein nächster Grundangriff Blutegel in dieser Höhe.
Dein Grundangriff verursacht +1&nbsp;Blutegel.","Quando un'unità a cui hai inflitto Sanguisughe muore o perde le sue sanguisughe, il tuo prossimo attacco base infligge altrettante sanguisughe aggiuntive.
Il tuo attacco base infligge +1 Sanguisuga.","Quando uma unidade em que você aplicou sanguessugas morre ou perde suas sanguessugas, seu próximo ataque básico aplica uma quantidade equivalente de sanguessugas adicionais.
Seu ataque básico aplica +1 sanguessuga."
"PASSIVE_CORPSECONNOISSEUR_NAME","屍體鑑賞家","","Conocimiento de cadáveres","Expert légiste","Leichenconnaisseur","Gourmet Cadaverico","Connoisseur de Cadáveres"
"PASSIVE_CORPSECONNOISSEUR_DESC","每場戰鬥開始時，你附近會有 2-3 具屍體。`n當你摧毀屍體時，回復 2 生命並生成食物拾取物。","","Empieza cada combate con 2-3 cadáveres cerca.
Al destruir un cadáver, recupera 2 PS y genera un recogible de comida.","Commencez chaque combat avec 2-3&nbsp;cadavres à proximité. Quand vous détruisez un cadavre, soignez 2&nbsp;PV et faites apparaître de la nourriture.","Beginne jeden Kampf mit 2&nbsp;– 3 Leichen in deiner Nähe.
Heile dich um 2&nbsp;LP und lasse einen Essensgegenstand erscheinen, wenn du eine Leiche zerstörst.","Inizi ogni battaglia con 2-3 cadaveri vicino a te.
Quando distruggi un cadavere, recuperi 2 PS e generi un raccoglibile cibo.","Inicie cada batalha com 2-3 corpos próximos a você.
Ao destruir um corpo, cure 2 PV e gere um coletável de comida."
"PASSIVE_CORPSECONNOISSEUR2_DESC","每場戰鬥開始時，你附近會有 3-4 具屍體。`n當你摧毀屍體時，回復 8 生命並生成食物拾取物。","","Empieza cada combate con 3-4 cadáveres cerca.
Al destruir un cadáver, recupera 8 PS y genera un recogible de comida.","Commencez chaque combat avec 3-4&nbsp;cadavres à proximité. Quand vous détruisez un cadavre, soignez 8&nbsp;PV et faites apparaître de la nourriture.","Beginne jeden Kampf mit 3&nbsp;– 4 Leichen in deiner Nähe.
Heile dich um 8&nbsp;LP und lasse einen Essensgegenstand erscheinen, wenn du eine Leiche zerstörst.","Inizi ogni battaglia con 3-4 cadaveri vicino a te.
Quando distruggi un cadavere, recuperi 8 PS e generi un raccoglibile cibo.","Inicie cada batalha com 3-4 corpos próximos a você.
Ao destruir um corpo, cure 8 PV e gere um coletável de comida."
"PASSIVE_PARASITIC_NAME","寄生性","","Parasítico","Parasite","Parasitär","Parassita","Parasitismo"
"PASSIVE_PARASITIC_DESC","當你獲得生命時，生成一隻水蛭使魔。","","Al obtener salud, genera un familiar sanguijuela.","Quand vous gagnez des PV, invoquez une sangsue de compagnie.","Rufe einen Blutegelbegleiter, wenn du LP erhältst.","Quando guadagni salute, generi un famiglio Sanguisuga.","Ao obter saúde, gere um familiar sanguessuga."
"PASSIVE_PARASITIC2_DESC","當你獲得生命時，生成一隻水蛭使魔。50% 機率改為生成強壯水蛭。","","Al obtener salud, genera un familiar sanguijuela. La mitad de las veces, genera un familiar sanguijuela muy guerrillero.","Quand vous gagnez des PV, invoquez une sangsue de compagnie qui a 50&nbsp;% d'être baraquée.","Rufe einen Blutegelbegleiter, wenn du LP erhältst. Mit 50%iger Wahrscheinlichkeit ist es ein fetter Blutegel.","Quando guadagni salute, generi un famiglio Sanguisuga. Nel 50% dei casi, generi una Sanguisuga robusta.","Ao obter saúde, gere um familiar sanguessuga. 50% das vezes, gere uma sanguessuga robusta."
"PASSIVE_SPREADSORROW_NAME","散播哀傷","","Difusión de tristeza","Peine propagée","Kummer verbreiten","Diffusione del Dolore","Sofrimento Compartilhado"
"PASSIVE_SPREADSORROW_DESC","當你對敵人施加減益時，會把同樣減益施加給另一名隨機敵人。","","Al infligir una desventaja a un enemigo, inflige esa misma desventaja a otro enemigo al azar.","Quand vous infligez un malus à un ennemi, infligez le même à un autre ennemi aléatoire.","Wenn du eine Schwächung bei einem Gegner verursacht, verursachst du dieselbe Schwächung bei einem weiteren zufälligen Gegner.","Quando infliggi un malus a un nemico, infliggi lo stesso malus a un altro nemico casuale.","Ao aplicar um enfraquecimento em um inimigo, aplique o mesmo enfraquecimento em outro inimigo aleatório."
"PASSIVE_SPREADSORROW2_DESC","當你對敵人施加減益時，會把同樣減益施加給另外 2 名隨機敵人。","","Al infligir una desventaja a un enemigo, inflige esa misma desventaja a otros 2 enemigos al azar.","Quand vous infligez un malus à un ennemi, infligez le même à deux autres ennemis aléatoires.","Wenn du eine Schwächung bei einem Gegner verursacht, verursachst du dieselbe Schwächung bei zwei weiteren zufälligen Gegnern.","Quando infliggi un malus a un nemico, infliggi lo stesso malus a 2 altri nemici casuali.","Ao aplicar um enfraquecimento em um inimigo, aplique o mesmo enfraquecimento em 2 outros inimigos aleatórios."
"//thief","","","","","","",""
"PASSIVE_BACKSTABBER_NAME","背刺者","","Traición","Dans le dos","Hinterrücks","Colpo a Tradimento","Apunhalamento"
"PASSIVE_BACKSTABBER_DESC","你的背刺必定暴擊。","","Los ataques por la espalda siempre son críticos.","Vos attaques sournoises sont toujours des coups critiques.","Deine Angriffe von hinten treffen immer kritisch.","I tuoi colpi alle spalle sono sempre critici.","Suas apunhaladas são sempre críticas."
"PASSIVE_BACKSTABBER2_DESC","你的背刺必定暴擊。`n當你打出暴擊時，獲得一項隨機屬性提升。","","Los ataques por la espalda siempre son críticos.
Al infligir un golpe crítico, obtiene un aumento de un atributo al azar.","Vos attaques sournoises sont toujours des coups critiques. Quand vous faites un coup critique, gagnez +1&nbsp;à une stat aléatoire.","Deine Angriffe von hinten treffen immer kritisch.
Wenn du einen kritischen Treffer verursachst, erhältst du einen Bonus auf ein zufälliges Attribut.","I tuoi colpi alle spalle sono sempre critici.
Quando metti a segno un colpo critico, ottieni il miglioramento di un statistica casuale.","Suas apunhaladas são sempre críticas.
Ao acertar um golpe crítico, obtenha um atributo aleatório aumentado."
"PASSIVE_GOLDENCLAWS_NAME","黃金利爪","","Garras doradas","Griffes dorées","Goldene Klauen","Artigli Dorati","Garras Douradas"
