"KEY","en","notes","sp","fr","de","it","pt-br"
"ARMOR_SPIDERBABY_NAME","蜘蛛寶寶","","Bebé araña","Bébé-araignée","Babyspinne","Ragno Neonato","Bebê Aranha"
"ARMOR_SPIDERBABY_DESC","當你受到傷害時，召喚一隻小蜘蛛。","","Genera una arañita al sufrir daño.","Quand vous subissez des dégâts, une jeune araignée est invoquée.","Rufe einen Spinnenling, wenn du Schaden erleidest.","Generi un Ragnetto quando subisci danno.","Gere uma aranhinha ao sofrer dano."
"ARMOR_SPLINTEREDCROWN_NAME","碎裂王冠","","Corona astillada","Couronne de fortune","Splitterkrone","Corona Scheggiata","Coroa Estilhaçada"
"ARMOR_SPLINTEREDCROWN_DESC","當你受到傷害時，獲得 +1 荊棘。","","Obtiene +1 de espinas al sufrir daño.","Épines +1&nbsp;quand vous subissez des dégâts.","Erhalte +1&nbsp;Dornen, wenn du Schaden erleidest.","Ottieni +1 Spine quando subisci danno.","Obtenha +1 de espinhos ao sofrer dano."
"ARMOR_STEVENHAT1_NAME","史蒂文","","Steven","Steven","Steven","Steven","Steven"
"ARMOR_STEVENHAT1_DESC","你的爆炸範圍大很多很多！`n你免疫爆炸傷害。","","¡Las explosiones son muchísimo más potentes!
Esta unidad es inmune a las explosiones.","Vos explosions sont bien, bien plus grosses&nbsp;!
Vous confère Immunité aux explosions.","Deine Explosionen sind viel, viel größer!
Du bist immun gegen Explosionen.","Le tue esplosioni sono molto, molto più grandi!
Hai l'immunità alle esplosioni.","Suas explosões são muito, muito maiores!
Você possui imunidade contra explosões."
"ARMOR_STEVENHAT2_NAME","史蒂文","","Steven","Steven","Steven","Steven","Steven"
"ARMOR_STEVENHAT2_DESC","每次施放法術時，獲得 +1 射程與 +1 延伸，持續至回合結束。","","Cada vez que lanza un hechizo, esta unidad obtiene +1 de alcance y +1 de extensión hasta el final del turno.","Quand vous lancez un sort, vous confère Portée +1&nbsp;et Allonge +1&nbsp;jusqu'à la fin du tour.","Jedes Mal, wenn du einen Zauber wirkst, erhältst du +1&nbsp;Reichweite bis zum Ende des Zuges.","Ogni volta che lanci un incantesimo, ottieni +1 al raggio d'azione e +1 alla portata fino alla fine del turno.","A cada vez que você lança um encantamento, obtenha +1 de alcance e +1 de envergadura até o final do turno."
"ARMOR_STEVENSHAT_NAME","史蒂文的帽子","","Sombrero de Steven","Chapeau de Steven","Stevens Hut","Cappello di Steven","Chapéu de Steven"
"ARMOR_STEVENSHAT_DESC","你的法術消耗為 0。每回合每個法術只能施放一次。","","Sus hechizos cuestan 0. Solo puede lanzar cada hechizo una vez por turno.","Vos sorts coûtent 0&nbsp;mana. Vous ne pouvez lancer qu'un sort de chaque type par tour.","Deine Zauber kosten 0&nbsp;Mana. Du kannst nur einen Zauber pro Zug wirken.","I tuoi incantesimi costano 0. Puoi lanciare ciascuno dei tuoi incantesimi solo una volta per turno.","Seus encantamentos custam 0. Só é possível lançar cada um de seus encantamentos uma vez por turno."
"ARMOR_STEVENSHELMET_NAME","史蒂文的頭盔","","Casco de Steven","Casque de Steven","Stevens Helm","Elmo di Steven","Capacete de Steven"
"ARMOR_STEVENSHELMET_DESC","當你倒地時，給另一位友方貓咪 2 個隨機失調；若你獨自一人則給自己。","","Cuando esta unidad cae abatida, le inflige a otro gato aliado 2 trastornos al azar, o se los autoinflige si está sola.","K.O., inflige 2&nbsp;troubles aléatoires à une unité alliée, ou à vous-même si vous êtes seul.","Wenn du in Ohnmacht fällst, verursachst du 2 zufällige Störungen bei einer anderen Katze, oder bei dir selbst, wenn du allein bist.","Quando sei KO, infliggi 2 disturbi casuali a un altro gatto alleato, o a te se non c'è nessuno in tua compagnia.","Ao ficar inconsciente, dê a outro gato aliado 2 transtornos aleatórios, ou para si se estiver só."
"ARMOR_STONEHELMET_NAME","石頭頭盔","","Casco pétreo","Casque de pierre","Steinhelm","Elmo di Pietra","Capacete de Pedra"
"ARMOR_STONEHELMET_DESC","+1 招架。","","+1 de refuerzo.","Garde +1.","+1&nbsp;Wappnen.","+1 alla Guardia.","+1 de preparação."
"ARMOR_THERELIC_NAME","聖遺物","","Reliquia","La Relique","Das Relikt","La Reliquia","A Relíquia"
"ARMOR_THERELIC_DESC","當你失去 [img:divineshield] 時，每格擋 1 點傷害就釋放 1 個火花。","","Al perder [img:divineshield], esta unidad emite un destello por cada punto de daño bloqueado.","Quand vous perdez [img:divineshield], vous émettez une étincelle pour chaque dégât bloqué.","Wenn du [img:divineshield] verlierst, versprühst du einen Funken pro Schadenspunkt, den du blockiert hast.","Quando perdi [img:divineshield], emetti una Scintilla per ogni punto danno bloccato.","Ao perder [img:divineshield], emita uma fagulha para cada ponto de dano bloqueado."
"ARMOR_THROBBINGCROWN_NAME","搏動王冠","","Corona palpitante","Couronne lancinante","Pulsierende Krone","Corona Pulsante","Coroa Pulsante"
"ARMOR_THROBBINGCROWN_DESC","你的回合結束時，觸手會攻擊所有鄰近格子。","","Los tentáculos atacan todas las casillas adyacentes al final del turno.","Des tentacules attaquent les cases adjacentes à la fin de votre tour.","Tentakel greifen am Ende deines Zuges alle benachbarten Felder an.","Alla fine del tuo turno, i tentacoli attaccano tutte le caselle adiacenti.","Tentáculos atacam todos os espaços adjacentes no final do seu turno."
"ARMOR_TIEDYEBANDANA_NAME","紮染頭巾","","Pañuelo teñido","Bandana hippie","Selbstgefärbtes Bandana","Bandana Tie Dye","Bandana Tie Dye"
"ARMOR_TIEDYEBANDANA_DESC","當你受到傷害時，生成一個貓薄荷拾取物。","","Genera un recogible de hierba gatera al sufrir daño.","Quand vous subissez des dégâts, de l'herbe à chat apparaît.","Lasse Katzenminze erscheinen, wenn du Schaden erleidest.","Generi un raccoglibile Erba Gatta quando subisci danno.","Gere um coletável de erva-de-gato ao sofrer dano."
"ARMOR_TINASBELLYBUTTON_NAME","蒂娜的肚臍","","Ombligo de Tina","Nombril de Tina","Tinas Bauchnabel","Ombelico di Tina","Umbigo de Tina"
"ARMOR_TINASBELLYBUTTON_DESC","當你擊殺敵人時，獲得 +1 生命回復。","","Al matar a una unidad, obtiene +1 de regeneración de salud.","Régénération de PV +1&nbsp;quand vous tuez un ennemi.","Erhalte +1&nbsp;Lebensregeneration, wenn du etwas tötest.","Quando uccidi qualcuno, ottieni +1 a Rigenerazione Salute.","Ao realizar uma baixa, obtenha +1 de regeneração de saúde."
"ARMOR_TINKSBOW_NAME","華麗蝴蝶結","","Lacito coqueto","Ruban élégant","Schicke Schleife","Fiocco Elegante","Arco Refinado"
"ARMOR_TINKSBOW_DESC","它很華麗。","","Es coqueto.","Élégantissime.","Ganz schön schick.","È elegante.","Quanto requinte."
"ARMOR_TOPHAT_NAME","高頂禮帽","","Chistera","Haut-de-forme","Zylinder","Cappello a Cilindro","Cartola"
"ARMOR_TOPHAT_DESC","若你未裝備武器，初始獲得一顆炸彈。`n你的爆炸範圍 +1。","","Esta unidad empieza con una bomba si no va equipada con ningún arma.
Las explosiones tienen +1 de área.","Vous débutez avec une bombe si vous n'avez rien d'équipé.
Vos explosions bénéficient de Rayon +1.","Beginne jeden Kampf mit einer Bombe, wenn du keine Waffe ausgerüstet hast.
Deine Explosionen haben +1&nbsp;Fläche.","Inizi con una bomba se non hai un'arma equipaggiata.
Le tue esplosioni hanno +1 di area.","Inicie com uma bomba se você não possui nenhuma arma equipada.
Suas explosões possuem +1 de área."
"ARMOR_TOXICCANISTER_NAME","有毒罐","","Envase tóxico","Récipient toxique","Giftkanister","Contenitore Tossico","Recipiente Tóxico"
"ARMOR_TOXICCANISTER_DESC","戰鬥開始時，對所有單位施加中毒 1。`n你的基本攻擊會施加中毒 1。`n接觸你的單位會被施加中毒 1。","","Inflige 1 de veneno a todas las unidades al inicio del combate.
El ataque básico inflige 1 de veneno.
Inflige 1 de veneno a todas las unidades que entren en contacto.","Inflige Poison +1&nbsp;à toutes les unités au début du combat.
Votre attaque de base inflige Poison +1.
Inflige Poison +1&nbsp;aux unités qui vous touchent.","Verursache am Anfang des Kampfes bei allen Einheiten Gift&nbsp;1.
Dein Grundangriff verursacht Gift&nbsp;1.
Verursache Gift&nbsp;1 bei Einheiten, die dich berühren.","Infliggi Veleno 1 a tutte le unità all'inizio della battaglia.
Il tuo attacco base infligge Veleno 1.
Infliggi Veleno 1 alle unità che ti toccano.","Aplique veneno 1 em todas as unidades no início da batalha.
Seu ataque básico aplica veneno 1.
Aplique veneno 1 em unidades que entram em contato com você."
"ARMOR_TRAININGBAND_NAME","訓練帶","","Felpa de entrenamiento","Bandeau d'entraînement","Fitnessband","Fascia da Allenamento","Tira de Treinamento"
"ARMOR_TRAININGBAND_DESC","+20% 暴擊率。","","+20 % de probabilidad de crítico.","Chances de coup critique +20&nbsp;%.","+20&nbsp;% kritische Trefferchance.","+20% probabilità di colpo critico.","+20% de chance de crítico."
"ARMOR_TRASHCAN_NAME","垃圾桶","","Cubo de basura","Poubelle","Mülleimer","Pattumiera","Lixeira"
"ARMOR_TRASHCAN_DESC","招架 4。失明。","","4 de refuerzo. Ceguera.","Garde +4. Cécité.","Wappnen&nbsp;4. Blindheit.","Guardia 4. Accecamento.","Preparação 4. Cegueira."
"ARMOR_WIG_NAME","假髮","","Peluca","Perruque","Perücke","Parrucca","Peruca"
"ARMOR_WIG_DESC","","","","","","",""
"","","","","","","",""
"//neck armor","","","","","","",""
"ARMOR_ANGELICPROTECTION_NAME","天使庇護","","Protección angelical","Protection angélique","Himmlischer Schutz","Protezione Angelica","Proteção Angelical"
"ARMOR_ANGELICPROTECTION_DESC","被敵人指定為目標時，有 33% 機率傳送到隨機格子。","","33 % de probabilidad de teletransportarse a una casilla al azar cuando un enemigo apunta a esta unidad.","Ciblé par un ennemi, 33&nbsp;% de chances d'être téléporté vers une case aléatoire.","33%ige Wahrscheinlichkeit, sich auf ein zufälliges Feld zu teleportieren, wenn ein Gegner dich anvisiert.","33% di probabilità di teletrasportarti in una casella casuale quando ti prende di mira un nemico.","33% de se teletransportar para um espaço aleatório ao entrar na mira de um inimigo."
"ARMOR_BACKPACK_NAME","背包","","Mochila","Sac à dos","Rucksack","Zaino","Mochila"
"ARMOR_BACKPACK_DESC","每場戰鬥結束時，有 50% 機率額外找到一個消耗品。`n當你用完消耗品或飾品時，若背包中還有消耗品，會自動裝備新的消耗品。","","50 % de probabilidad de encontrar un consumible extra al final de cada combate.
Al gastar un consumible o baratija, se equipa con otro consumible del inventario, si lo hubiera.","50&nbsp;% de chances d'obtenir un objet consommable à la fin de chaque combat.
Quand vous utilisez un consommable ou une babiole, un nouveau consommable de votre inventaire s'équipe si vous en possédez.","50%ige Wahrscheinlichkeit, am Ende jedes Kampfes einen zusätzlichen benutzbaren Gegenstand zu finden.
Wenn du einen Gegenstand oder Zubehör benutzt, rüstest du automatisch einen neuen aus deinem Inventar aus.","50% di probabilità di trovare un oggetto consumabile aggiuntivo alla fine di ogni battaglia.
Quando usi un consumabile o un ciondolo, equipaggi un nuovo consumabile dal tuo inventario, se ne hai a disposizione.","50% de chance de encontrar um item consumível adicional no final de cada batalha.
Ao esgotar um consumível ou acessório, equipe um novo consumível do seu inventário, se possuir algum."
"ARMOR_BLING_NAME","閃亮飾品","","Blimblín","Bling-bling","Glanzschmuck","Gioiello","Bijuteria"
"ARMOR_BLING_DESC","","","","","","",""
"ARMOR_BLUBBER_NAME","肥油","","Grasa de ballena","Graisse","Blubber","Ciccia","Gordura"
"ARMOR_BLUBBER_DESC","","","","","","",""
"ARMOR_BOXINGCHARM_NAME","拳擊護符","","Amuleto de boxeo","Porte-bonheur de combat","Boxhandschuhe","Amuleto da Boxe","Amuleto de Boxeador"
"ARMOR_BOXINGCHARM_DESC","初始獲得 +1 額外攻擊次數。","","Empieza con +1 de bonificación de ataque.","Vous débutez avec Attaque bonus +1.","Beginne jeden Kampf mit +1&nbsp;Bonusangriff.","Inizi con +1 attacco bonus.","Inicie com +1 ataque bônus."
"ARMOR_BRAMBLES_NAME","荊棘","","Zarzas","Ronces","Dornengestrüpp","Rovi","Espinheiros"
"ARMOR_BRAMBLES_DESC","+1 荊棘。回合結束時在鄰近格子生成荊棘。`n你免疫地格效果。","","+1 de espinas. Genera zarzas en casillas adyacentes al final del turno.
Esta unidad es inmune a los efectos de las casillas.","Épines +1. Fait apparaître des ronces sur des cases adjacentes à la fin de votre tour.
Immunité aux effets de case.","+1&nbsp;Dornen. Erschaffe Dornengestrüpp auf benachbarten Feldern, wenn du deinen Zug beendest.
Du bist immun gegen Feldeffekte.","+1 Spine. Generi rovi nelle caselle adiacenti quando termini il turno.
Sei immune agli effetti delle caselle.","+1 de espinhos. Gere espinheiros em espaços adjacentes ao finalizar seu turno.
Você possui imunidade contra efeitos de espaço."
"ARMOR_BROKENWINDOW_NAME","破窗","","Ventana rota","Fenêtre cassée","Zerbrochenes Fenster","Finestra Rotta","Janela Quebrada"
"ARMOR_BROKENWINDOW_DESC","+3 流血荊棘。流血 1。","","+3 de espinas hemorrágicas. 1 de hemorragia.","Épines sanglantes +3. Saignement +1.","+3&nbsp;Blutige Dornen. Blutung&nbsp;1.","+3 Spine Insanguinate. Sanguinamento 1.","+3 de espinhos de sangramento. Sangramento 1."
"ARMOR_BULLETPROOFVEST_NAME","防彈背心","","Chaleco antibalas","Gillet pare-balles","Schusssichere Weste","Giubbotto Antiproiettile","Colete à Prova de Balas"
"ARMOR_BULLETPROOFVEST_DESC","免疫受傷。","","Otorga inmunidad a las lesiones.","Immunité aux blessures.","Immun gegen Verletzungen.","Immunità alle ferite.","Imunidade contra ferimentos."
"ARMOR_CHEFSAPRON_NAME","主廚圍裙","","Delantal del chef","Tablier de chef","Schürze","Grembiule da Chef","Avental de Chef"
"ARMOR_CHEFSAPRON_DESC","每回合結束時，獲得 +1 [img:con]，並在 2 格內生成隨機食物拾取物。","","Al final de cada turno, obtiene +1 [img:con] y genera un recogible de comida al azar en un radio de 2 casillas.","À la fin de chaque tour, [img:con] +1&nbsp;et de la nourriture aléatoire apparaît dans un rayon de 2&nbsp;cases.","Erhalte am Ende jedes Zuges +1&nbsp;[img:con] und lasse einen zufälligen Essensgegenstand innerhalb von 2&nbsp;Feldern erscheinen.","Alla fine di ogni turno, ottieni +1 alla [img:con] e generi un raccoglibile Cibo casuale entro 2 caselle.","No final de cada turno, obtenha +1 de [img:con] e gere um coletável de comida aleatório dentro de 2 espaços de distância."
"ARMOR_CHUBSCOLLAR_NAME","丘布的項圈","","Collar de Chub","Collier de Chub","Chubs Halsband","Collare di Chub","Coleira de Chub"
"ARMOR_CHUBSCOLLAR_DESC","你的基本攻擊改為旋風攻擊。","","El ataque básico se convierte en un ataque giratorio.","Votre attaque de base devient Attaque tournoyante.","Dein Grundangriff wird zu Wirbelangriff.","Il tuo attacco base è Attacco Rotante.","Seu ataque básico é um ataque giratório."
"ARMOR_CINDERBLOCK_NAME","煤渣磚","","Bloque de hormigón","Parpaing","Betonblock","Blocco di Cemento","Bloco de Concreto"
"ARMOR_CINDERBLOCK_DESC","","","","","","",""
"ARMOR_COFFINARMOR_NAME","棺材護甲","","Armadura ataúd","Cercueil protecteur","Sargrüstung","Bara-Armatura","Armadura de Caixão"
"ARMOR_COFFINARMOR_DESC","+1 荊棘。","","+1 de espinas.","Épines +1.","+1&nbsp;Dornen.","+1 Spine.","+1 de espinhos."
"ARMOR_COLOSTOMYBAG_NAME","造口袋","","Bolsa de colostomía","Poche de colostomie","Kolostomiebeutel","Sacca per Colostomia","Bolsa de Colostomia"
"ARMOR_COLOSTOMYBAG_DESC","當你移動穿過地格時，隨機生成被魅惑的 Dip。`n倒地時，每回合結束會召喚一隻被魅惑的 Dip。","","Genera catalinos embrujados al azar al moverse de una casilla a otra.
Mientras esta unidad está abatida, genera un catalino embrujado al final de cada ronda.","Invoque aléatoirement des cacas envoûtés quand vous vous déplacez sur des cases.
K.O., un caca envoûté est invoqué à la fin de chaque manche.","Rufe zufällige freundliche Köttel, wenn du dich über Felder bewegst.
Rufe während du ohnmächtig bist am Ende jeder Runde einen freundlichen Köttel.","Generi Cacchette Ammaliate in modo casuale quando ti muovi sulle caselle.
Mentre sei KO, generi una Cacchetta Ammaliata alla fine di ogni round.",""
"ARMOR_CRUCIFIX_NAME","十字架","","Crucifijo","Crucifix","Kruzifix","Crocifissione","Crucifixo"
"ARMOR_CRUCIFIX_DESC","","","","","","",""
"ARMOR_CRUSTYSOCK_NAME","硬殼襪","","Calcetín tieso","Chaussette miteuse","Klebrige Socke","Calzino Incrostato","Meia Endurecida"
"ARMOR_CRUSTYSOCK_DESC","每場戰鬥開始時，召喚一個配子使魔。","","Genera un familiar gameto al inicio de cada combate.","Invoque un gamète de compagnie au début que chaque combat.","Rufe am Anfang jedes Kampfes einen freundlichen Gameten.","Generi un famiglio Gamete all'inizio di ogni battaglia.","Gere um familiar gameta no início de cada batalha."
"ARMOR_DARKFRIEND_NAME","黑暗夥伴","","Amigo oscuro","Ami sombre","Dunkler Freund","Amico Oscuro","Amigo Sombrio"
"ARMOR_DARKFRIEND_DESC","你的回合開始時，召喚一個暗影分身，模仿你的基本攻擊，並在回合結束時消失。`n接觸或攻擊你的單位有 15% 機率陷入恐懼。","","Al inicio del turno, genera una sombra que copia el ataque básico y que desaparece al final del turno.
Las unidades que entren en contacto con esta o que la ataquen tienen un 15 % de probabilidad de sufrir miedo.","Au début de votre tour, invoque un double spectral qui copie votre attaque de base avant de disparaître en fin de tour.
Les unités qui vous touchent ou vous attaquent ont +15&nbsp;% de chances de subir Peur.","Rufe am Anfang deines Zuges einen Schattenklon, der deinen Grundangriff nachahmt und am Ende des Zuges verschwindet.
Einheiten, die dich berühren oder angreifen erleiden mit 15%iger Wahrscheinlichkeit Angst.","All'inizio del tuo turno, generi una copia ombra che imita il tuo attacco base e svanisce alla fine del turno.
Le unità che ti toccano o ti attaccano hanno unl 15% di probabilità di generare Paura.","No início do seu turno, gere uma cópia sombria que copia seu ataque básico e desaparece no final do turno.
Unidades que atacam ou entram em contato com você possuem 15% de chance de aplicar medo."
"ARMOR_DIRTYBIONICARMOR_NAME","骯髒仿生護甲","","Armadura biónica sucia","Armure bionique sale","Dreckige Bionikrüstung","Armatura Bionica Sporca","Armadura Biônica Suja"
"ARMOR_DIRTYBIONICARMOR_DESC","+2 魔力回復，+2 生命回復。","","+2 de regeneración de maná, +2 de regeneración de salud.","Régénération de mana +2, Régénération de PV +2.","+2 Mana Regen, +2 Lebensregeneration.","+2 a Rigenerazione Mana, +2 a Rigenerazione Salute.","+2 de regeneração de mana. +2 de regeneração de saúde."
"ARMOR_DNAMULTIPLIER_NAME","DNA 倍增器","","Multiplicador de ADN","Multiplicateur d'ADN","DNA-Multiplikator","Moltiplicatore di DNA","Multiplicador de DNA"
"ARMOR_DNAMULTIPLIER_DESC","施加在你身上的所有狀態效果都會加倍。","","Duplica todos los efectos de estado que se aplican a esta unidad.","Double tous les effets qui vous sont appliqués.","Verdopple alle Statuseffekte, die du erleidest.","Raddoppi tutti gli effetti di stato che ti vengono applicati.","Dobra todos os efeitos de estado que são aplicados a você."
"ARMOR_EMPTYGENERATOR_NAME","空發電機","","Generador vacío","Générateur vide","Leerer Generator","Generatore Vuoto","Gerador Vazio"
"ARMOR_EMPTYGENERATOR_DESC","當你單回合消耗 12 點以上魔力時，刷新你的基本攻擊。","","Al consumir 12 de maná o más en un turno, esta unidad restaura el ataque básico.","Quand vous dépensez 12&nbsp;points de mana ou plus en un tour, votre attaque de base est réinitialisée.","Frische deinen Grundangriff auf, wenn du 12 oder mehr Mana in einem Zug verbrauchst.","Quando spendi 12 o più mana in un turno, ricarichi il tuo attacco base.","Ao gastar 12 ou mais de mana em um turno, reinicie seu ataque básico."
"ARMOR_ETHEREALRINGS_NAME","以太戒環","","Anillos etéreos","Anneaux éthérés","Ätherische Ringe","Anelli Eterei","Anéis Etéreos"
"ARMOR_ETHEREALRINGS_DESC","動能尖刺 3。使用基本攻擊時，釋放 3 個火花。","","3 de pinchos cinéticos. Emite 3 destellos al lanzar el ataque básico.","Pics cinétiques +3. Émet 3&nbsp;étincelles quand vous utilisez votre attaque de base.","Kinetiknadeln&nbsp;3. Versprühe 3&nbsp;Funken wenn du deinen Grundangriff verwendest.","Spuntoni Cinetici 3. Emetti 3 Scintille quando usi il tuo attacco base.","Espinhos cinéticos 3. Emita 3 fagulhas ao utilizar seu ataque básico."
"ARMOR_EXTRASETOFEYES_NAME","額外一對眼睛","","Par de ojos extra","Yeux bonus","Zusätzliches Paar Augen","Due Occhi Aggiuntivi","Par de Olhos Adicionais"
"ARMOR_EXTRASETOFEYES_DESC","每回合結束時，獲得 +1 先制反擊。","","Al final de cada turno, obtiene +1 de contrataque preventivo.","À la fin de chaque tour, Riposte préventive +1.","Erhalte am Ende jedes Zuges +1&nbsp;präventiver Konter.","Alla fine di ogni turno, ottieni +1 Contrattacco Preventivo.","No final de cada turno, obtenha +1 contra-ataque preventivo."
"ARMOR_FANNYPACK_NAME","腰包","","Riñonera","Sac banane","Gürteltasche","Marsupio","Pochete"
"ARMOR_FANNYPACK_DESC","每場戰鬥開始時，額外生成 1-2 個拾取物。`n當你撿到第 3 個拾取物後，每回合可額外移動一次。","","Genera 1-2 recogibles extras al inicio de cada combate.
Tras llevarse el tercer recogible, esta unidad puede moverse otra vez cada turno.","Fait apparaître 1&nbsp;à 2&nbsp;ressources bonus au début de chaque combat.
Après avoir récolté votre 3e ressource, vous pouvez vous déplacer une fois de plus chaque tour.","Lasse am Anfang jedes Kampfes 1&nbsp;– 2 zusätzliche Gegenstände erscheinen.
Du kannst dich ein zusätzliches Mal pro Zug bewegen, nachdem du deinen dritten Gegenstand eingesammelt hast.","Generi 1-2 raccoglibili aggiuntivi all'inizio di ogni battaglia.
Dopo aver preso il tuo terzo raccoglibile, puoi muoverti una volta in più per turno.","Gere 1-2 coletáveis adicionais no início de cada batalha.
Após coletar seu terceiro coletável, você pode se mover uma vez adicional a cada turno."
"ARMOR_FISHNECKLACE_NAME","魚項鍊","","Gargantilla de pez","Collier poisson","Fischhalsband","Collana di Pesci","Colar de Peixe"
"ARMOR_FISHNECKLACE_DESC","你造成的傷害會施加腐敗 1。`n接觸你的單位會被施加中毒 1。`n友方蒼蠅獲得 +2 傷害。","","El daño inflige 1 de putrefacción.
Inflige 1 de veneno a las unidades que entren en contacto con esta.
Las moscas aliadas tienen +2 de daño.","Vos dégâts infligent Décomposition +1.
Inflige Poison +1&nbsp;aux unités qui vous touchent.
Les mouches alliées bénéficient de Dégâts +2.","Schaden, den du verursachst, verursacht Fäulnis&nbsp;1.
Verursache Gift&nbsp;1 bei Einheiten, die dich berühren.
Verbündete Fliegen haben +2&nbsp;Schaden.","Il danno che infliggi genera Putrefazione 1.
Infliggi Veleno 1 alle unità che ti toccano.
Le mosche alleate hanno +2 al Danno.","O dano que você causa aplica apodrecimento 1.
Aplique veneno 1 em unidades que entrarem em contato com você.
Moscas aliadas possuem +2 de dano."
"ARMOR_FORTUNENECKLACE_NAME","幸運項鍊","","Gargantilla de la fortuna","Collier de fortune","Glückskette","Collana della Fortuna","Colar da Fortuna"
"ARMOR_FORTUNENECKLACE_DESC","每場戰鬥開始時，生成 3-6 枚金幣。`n易碎。","","Genera 3-6 monedas al inicio de cada combate.
Fragilidad.","Fait apparaître 3&nbsp;à 6&nbsp;pièces au début de chaque combat.
Fragile.","Lasse am Anfang jedes Kampfes 3&nbsp;– 6 Münzen erscheinen.
Zerbrechlich.","Generi 3-6 monete all'inizio di ogni battaglia.
Fragile.","Gere 3-6 moedas no início de cada batalha.
Frágil."
"ARMOR_FRANKBOLTS_NAME","法蘭克螺栓","","Tornillos de Frank","Boulons de Frank","Franks Schrauben","Dardi di Frank","Parafusos de Frank"
"ARMOR_FRANKBOLTS_DESC","免疫電擊傷害。`n電擊傷害會在你倒地時使你復活。","","Inmunidad a la electricidad.
Cuando esta unidad cae abatida, el daño eléctrico la resucita.","Immunité à l'électricité.
K.O., les dégâts électriques vous réaniment.","Immun gegen Elektrizität.
Elektrischer Schaden belebt dich wieder, wenn du ohnmächtig bist.","Immunità all'elettricità.
Il danno elettrico ti rianima quando sei KO.","Imunidade contra eletricidade.
Enquanto estiver inconsciente, reviva ao sofrer dano elétrico."
"ARMOR_FURYDICE_NAME","毛絨骰子","","Dados peludos","Dés en peluche","Pelzige Würfel","Dadi pelosi","Dados Peludos"
"ARMOR_FURYDICE_DESC","升級時可重擲選項。","","Puede cambiar al azar las opciones al subir de nivel.","Vous pouvez tirer de nouvelles options quand vous montez de niveau.","Du kannst deine Auswahlmöglichkeiten neu generieren, wenn du ein Level aufsteigst.","Puoi modificare le tue opzioni quando sali di livello.","Você pode rolar novamente suas opções ao subir de nível."
"ARMOR_GLOWINGPELT_NAME","發光毛皮","","Pellejo resplandeciente","Pelage scintillant","Leuchtender Pelz","Pelliccia Luminescente","Pele Brilhante"
"ARMOR_GLOWINGPELT_DESC","+5 生命回復。`n倒地時會在回合結束復活。","","+5 de regeneración de salud.
Cuando esta unidad cae abatida, resucita al final de la ronda.","Régénération de PV +5.
K.O., vous réanime en fin de manche.","+5&nbsp;Lebensregeneration.
Wenn du in Ohnmacht fällst, wirst du am Ende der Runde wiederbelebt.","+5 a Rigenerazione Salute.
Quando sei KO, ti rianimi alla fine del round.","+5 de regeneração de saúde.
Ao ficar inconsciente, reviva no final da rodada."
"ARMOR_GOBBLER_NAME","吞食者","","Pavo","Glouton","Puter","Deglutitore","Peru"
"ARMOR_GOBBLER_DESC","接觸你的單位會被擊退 2 格。","","Las unidades que entren en contacto con esta retroceden 2 casillas.","Les unités qui vous touchent subissent Recul +2.","Einheiten, die dich berühren, werden 2&nbsp;Felder zurückgestoßen.","Le unità che ti toccano vengono respinte indietro di 2 caselle.","Unidades que entram em contato com você são empurradas 2 espaços para trás."
"ARMOR_HEALINGGAUZE_NAME","治療紗布","","Apósito de gasa","Bandage curatif","Heilende Mullbinde","Garza Curativa","Gaze Curativa"
"ARMOR_HEALINGGAUZE_DESC","只要你有 [img:shield]，就獲得 +3 生命回復。","","Esta unidad obtiene +3 de regeneración de salud siempre que tenga [img:shield].","Régénération de PV +3&nbsp;tant que vous avez de la [img:shield].","Du hast +3&nbsp;Lebensregeneration, solange du [img:shield] hast.","Hai +3 a Rigenerazione Salute finché hai [img:shield].","Você possui +3 de regeneração de saúde enquanto possuir [img:shield]."
"ARMOR_LEATHERJACKET_NAME","皮夾克","","Chaqueta de cuero","Veste en cuir","Lederjacke","Giacca di Pelle","Jaqueta de Couro"
"ARMOR_LEATHERJACKET_DESC","如果你將受到剛好 1 點傷害，改為受到 0 點。","","Si esta unidad fuese a sufrir exactamente 1 de daño, sufriría 0.","Si vous devez subir exactement 1&nbsp;dégât, vous en subissez 0.","Wenn du genau 1&nbsp;Schaden erleiden würdest, erleidest du 0&nbsp;Schaden.","Nei casi in cui dovresti subire esattamente 1 di danno, ne subisci 0.","Se fosse sofrer exatamente 1 de dano, sofra 0."
"ARMOR_LIONMANE_NAME","獅鬃","","Melena de león","Hydne hérisson","Löwenmähne","Criniera di Leone","Juba de Leão"
"ARMOR_LIONMANE_DESC","","","","","","",""
"ARMOR_LOSTSOUL_NAME","迷失靈魂","","Alma perdida","Âme égarée","Verlorene Seele","Anima Perduta","Alma Perdida"
"ARMOR_LOSTSOUL_DESC","每場戰鬥中你第一次倒地時，會以滿血復活。","","La primera vez que esta unidad cae abatida en cada combate, resucita con todos los PS.","La première fois que vous êtes mis K.O. durant chaque combat, vous êtes réanimé avec tous vos PV.","Das erste Mal, dass du in einem Kampf in Ohnmacht fallen würdest, wirst du stattdessen mit vollen LP wiederbelebt.","La prima volta che vai KO in ogni battaglia, ti rianimi fino a raggiungere il massimo dei PS.","Na primeira vez em que você fica inconsciente em cada batalha, reviva com a saúde completa."
